,true_f,true_p,p
12082,0.42406906959604107,1.2584952639236933e+83,83.09985158551356
12083,0.4241041659354929,1.1594128621776173e+83,83.06423811399385
12084,0.4241392622749447,5.684476735687444e+81,81.75469049342787
12085,0.4241743586143965,1.8298192169717065e+82,82.26240818429329
12086,0.42420945495384826,2.3316839683943215e+82,82.36766968670302
12087,0.4242445512933001,6.776761654307489e+80,80.83102221132405
12088,0.4242796476327519,2.57740512702589e+79,79.41118268809039
12089,0.42431474397220365,4.837489331238621e+76,76.6846200202204
12090,0.42434984031165546,4.733091258648673e+71,71.67514487817293
12091,0.42438493665110727,1.2310946397273845e+74,74.09029144036552
12092,0.424420032990559,6.713331641691843e+73,73.82693810206338
12093,0.42445512933001084,5.41044809840017e+64,64.73323323527359
12094,0.42449022566946265,3.81106081194208e+69,69.58104587873285
12095,0.4245253220089144,6.098884558337847e+75,75.78525041296889
12096,0.4245604183483662,7.179458677328094e+77,77.8560917001877
12097,0.42459551468781803,7.259442238875057e+78,78.86090325404938
12098,0.42463061102726984,1.0574013305687777e+80,80.02423985255889
12099,0.4246657073667216,1.1950225166203417e+81,81.07737608834009
12100,0.4247008037061734,1.2182424773621887e+82,82.08573373829657
12101,0.4247359000456252,5.698854168751203e+83,83.75578754370537
12102,0.424770996385077,5.165496627267135e+83,83.7131120823151
12103,0.4248060927245288,2.352107253232786e+80,80.3714571211563
12104,0.4248411890639806,9.4825285695418e+77,77.97692415984577
12105,0.42487628540343236,1.9209818214359408e+82,82.28352325508168
12106,0.4249113817428842,2.7348608386794052e+84,84.43693523248618
12107,0.424946478082336,2.8097888691621978e+85,85.4486736877333
12108,0.42498157442178774,2.8743113320744905e+85,85.45853380711034
12109,0.42501667076123956,8.141531853026934e+84,84.91070612635431
12110,0.42505176710069137,4.130549748536974e+84,84.61600785719324
12111,0.4250868634401432,9.945953885472147e+85,85.99764644128959
12112,0.42512195977959494,3.830822150628962e+86,86.58329198993835
12113,0.42515705611904675,4.4365541671936534e+86,86.64704578831629
12114,0.42519215245849856,6.64959950630887e+86,86.82279548929742
12115,0.4252272487979503,5.885197511973996e+86,86.76976104269704
12116,0.42526234513740213,2.3344304387849556e+86,86.3681809373793
12117,0.42529744147685394,8.40254837530208e+85,85.92441102147669
12118,0.4253325378163057,1.133155425059593e+87,87.05428948234028
12119,0.4253676341557575,3.0216682975717693e+87,87.48024678811657
12120,0.4254027304952093,4.4544567301294815e+87,87.64879474462563
12121,0.42543782683466114,1.92954326203304e+88,88.28545452027544
12122,0.4254729231741129,2.881700498464666e+87,87.459648841633
12123,0.4255080195135647,6.0180813327182474e+85,85.7794580528145
12124,0.4255431158530165,2.1042673319785345e+85,85.32310091296645
12125,0.4255782121924683,8.067322882588582e+86,86.90672943928092
12126,0.4256133085319201,6.500001516270258e+87,87.81291345795174
12127,0.4256484048713719,3.8256753792425133e+87,87.58270811598274
12128,0.42568350121082366,7.231022291495192e+87,87.85919970036093
12129,0.42571859755027547,1.9466312309552634e+89,89.28928368673829
12130,0.4257536938897273,9.824534276464859e+89,89.99231197218178
12131,0.42578879022917904,1.6999239206681053e+90,90.23042948515864
12132,0.42582388656863085,4.942398512776855e+89,89.69393776027331
12133,0.42585898290808266,8.305424087889762e+88,88.91936181310626
12134,0.4258940792475345,2.7122977352745653e+88,88.43333736133422
12135,0.42592917558698623,5.477278049124731e+88,88.7385647880596
12136,0.42596427192643804,3.2335407355983744e+89,89.5096783364859
12137,0.42599936826588986,1.2486011090185526e+90,90.09642371633964
12138,0.4260344646053416,1.7380756030223902e+90,90.24006866351732
12139,0.4260695609447934,2.1641397595952775e+90,90.33528530396738
12140,0.42610465728424524,1.0843918668254952e+90,90.03518625161773
12141,0.426139753623697,6.107442311858566e+89,89.78585937351534
12142,0.4261748499631488,4.7642704312660046e+89,89.67799640509311
12143,0.4262099463026006,3.95395816708631e+88,88.59703207016236
12144,0.4262450426420524,7.31072586663942e+86,86.86396049928697
12145,0.4262801389815042,4.600534188637528e+87,87.66280826248767
12146,0.426315235320956,9.561995833340122e+88,88.98054855011507
12147,0.4263503316604078,7.505474221775946e+88,88.87537813767109
12148,0.42638542799985957,1.0819244212577797e+88,88.03419692382312
12149,0.4264205243393114,2.126346152667307e+87,87.327633965717
12150,0.4264556206787632,5.834360187631135e+87,87.76599323703665
12151,0.42649071701821495,3.974935893235707e+88,88.59933012885702
12152,0.42652581335766676,3.8290565150799176e+88,88.58309177637804
12153,0.4265609096971186,2.9231077339231675e+87,87.4658448219897
12154,0.42659600603657033,8.204839442325837e+84,84.91407008691328
12155,0.42663110237602214,7.989362895710199e+85,85.90251214828653
12156,0.42666619871547395,7.595817444053434e+87,87.88057451846717
12157,0.4267012950549257,2.6735970835503775e+88,88.42709595880655
12158,0.4267363913943775,9.728915738256589e+87,87.98806444200208
12159,0.42677148773382934,1.7892725353800616e+86,86.25267649573624
12160,0.42680658407328115,2.1646328517054042e+83,83.33538424526213
12161,0.4268416804127329,5.436548318976599e+81,81.7353232523093
12162,0.4268767767521847,6.591436069504195e+82,82.81898004420196
12163,0.42691187309163653,1.694209805307947e+83,83.22896719090936
12164,0.4269469694310883,8.207300448541791e+81,81.91420033213842
12165,0.4269820657705401,2.9959721269024927e+81,81.47653776857724
12166,0.4270171621099919,1.051541076527876e+82,82.0218262422729
12167,0.42705225844944367,1.1209886299665784e+81,81.04960120762814
12168,0.4270873547888955,5.7521901716777865e+78,78.75983323571019
12169,0.4271224511283473,5.676181336568723e+77,77.75405626138254
12170,0.42715754746779905,3.762903768833032e+79,79.57552311196876
12171,0.42719264380725086,3.3953375245575e+83,83.53088295321643
12172,0.4272277401467027,3.5669955265334115e+85,85.55230256467812
12173,0.4272628364861545,4.500875051174611e+85,85.65329695665352
12174,0.42729793282560624,3.8661667387061526e+83,83.58728058019912
12175,0.42733302916505805,1.9272714411683728e+81,81.28494288595778
12176,0.42736812550450987,2.4259400882247627e+79,79.38488007119062
12177,0.4274032218439616,1.7237208355386017e+78,78.23646693120897
12178,0.42743831818341343,3.8462191684168673e+77,77.58503402793212
12179,0.42747341452286525,1.3977196748464002e+78,78.14542007850915
12180,0.427508510862317,7.377271462284087e+79,79.86789576453509
12181,0.4275436072017688,5.039701944967742e+79,79.70240485242103
12182,0.42757870354122063,1.1837544169253707e+79,79.07326161249094
12183,0.4276137998806724,1.4223927510182463e+79,79.15301953032412
